127.0.0.1 - - [14/Apr/2016:11:12:37 -0500] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:30:58 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:30:58 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:32:47 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1783
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:32:47 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:32:47 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 200 1199
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:32:50 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1783
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:32:50 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:32:50 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:32:58 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1783
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:32:58 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:32:58 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:33:14 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1783
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:33:14 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:33:14 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:33:23 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1783
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:33:23 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:33:23 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:33:29 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1783
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:33:29 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:33:29 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:33:40 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1783
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:33:40 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:33:40 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:33:50 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1783
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:33:50 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:33:50 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:34:04 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:34:04 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:34:04 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:34:07 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:34:07 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:34:07 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:34:14 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:34:14 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:34:14 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:34:33 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:34:33 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:34:33 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:34:43 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:34:43 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:34:43 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:34:47 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:34:47 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:34:47 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:34:58 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1788
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:34:58 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:34:58 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:35:01 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1788
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:35:01 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:35:01 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:35:05 -0500] "GET /DrinkResponsibly/form HTTP/1.1" 200 2625
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:35:11 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1788
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:35:47 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1816
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:35:47 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:35:47 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:35:54 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1814
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:35:54 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:35:54 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:36:05 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1788
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:36:05 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:36:05 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:36:12 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1788
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:36:12 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:36:12 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:36:24 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:36:24 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:36:24 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:36:40 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1785
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:36:40 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:36:40 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:36:44 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1785
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:36:44 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:36:44 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:36:51 -0500] "GET / HTTP/1.1" 404 994
